claim_no,Occurrence,Development,Incurred
578,8,20,169256.260735791
578,8,21,169256.260735791
578,8,22,169256.260735791
578,8,23,169256.260735791
578,8,24,169256.260735791
578,8,25,169256.260735791
578,8,26,169256.260735791
578,8,27,169256.260735791
578,8,28,169256.260735791
578,8,29,169256.260735791
578,8,30,169256.260735791
578,8,31,169256.260735791
578,8,32,169256.260735791
578,8,33,169256.260735791
578,8,34,169256.260735791
578,8,35,169256.260735791
579,10,0,3237.76249415956
579,10,1,3404.63301505624
579,10,2,3404.63301505624
579,10,3,3404.63301505624
579,10,4,3404.63301505624
579,10,5,3404.63301505624
579,10,6,3404.63301505624
579,10,7,3404.63301505624
579,10,8,3404.63301505624
579,10,9,3404.63301505624
579,10,10,3404.63301505624
579,10,11,3404.63301505624
579,10,12,3404.63301505624
579,10,13,3404.63301505624
579,10,14,3404.63301505624
579,10,15,3404.63301505624
579,10,16,3404.63301505624
579,10,17,3404.63301505624
579,10,18,3404.63301505624
579,10,19,3404.63301505624
579,10,20,3404.63301505624
579,10,21,3404.63301505624
579,10,22,3404.63301505624
579,10,23,3404.63301505624
579,10,24,3404.63301505624
579,10,25,3404.63301505624
579,10,26,3404.63301505624
579,10,27,3404.63301505624
579,10,28,3404.63301505624
579,10,29,3404.63301505624
579,10,30,3404.63301505624
579,10,31,3404.63301505624
579,10,32,3404.63301505624
579,10,33,3404.63301505624
580,8,0,67.6222891696359
580,8,1,60.5294698664692
580,8,2,60.5294698664692
580,8,3,60.5294698664692
580,8,4,60.5294698664692
580,8,5,60.5294698664692
580,8,6,60.5294698664692
580,8,7,60.5294698664692
580,8,8,60.5294698664692
580,8,9,60.5294698664692
580,8,10,60.5294698664692
580,8,11,60.5294698664692
580,8,12,60.5294698664692
580,8,13,60.5294698664692
580,8,14,60.5294698664692
580,8,15,60.5294698664692
580,8,16,60.5294698664692
580,8,17,60.5294698664692
580,8,18,60.5294698664692
580,8,19,60.5294698664692
580,8,20,60.5294698664692
580,8,21,60.5294698664692
580,8,22,60.5294698664692
580,8,23,60.5294698664692
580,8,24,60.5294698664692
580,8,25,60.5294698664692
580,8,26,60.5294698664692
580,8,27,60.5294698664692
580,8,28,60.5294698664692
580,8,29,60.5294698664692
580,8,30,60.5294698664692
580,8,31,60.5294698664692
580,8,32,60.5294698664692
580,8,33,60.5294698664692
580,8,34,60.5294698664692
580,8,35,60.5294698664692
581,8,0,29676.6383644063
581,8,1,31634.4836849143
581,8,2,34663.065823202
581,8,3,40263.5788017335
581,8,4,50517.5744837869
581,8,5,44577.1025608291
581,8,6,43578.4685418634
581,8,7,43177.0675254549
581,8,8,41944.5094828302
581,8,9,41944.5094828302
581,8,10,41944.5094828302
581,8,11,41944.5094828302
581,8,12,41944.5094828302
581,8,13,41944.5094828302
581,8,14,41944.5094828302
581,8,15,41944.5094828302
581,8,16,41944.5094828302
581,8,17,41944.5094828302
581,8,18,41944.5094828302
581,8,19,41944.5094828302
581,8,20,41944.5094828302
581,8,21,41944.5094828302
581,8,22,41944.5094828302
581,8,23,41944.5094828302
581,8,24,41944.5094828302
581,8,25,41944.5094828302
581,8,26,41944.5094828302
581,8,27,41944.5094828302
581,8,28,41944.5094828302
581,8,29,41944.5094828302
581,8,30,41944.5094828302
581,8,31,41944.5094828302
581,8,32,41944.5094828302
581,8,33,41944.5094828302
581,8,34,41944.5094828302
581,8,35,41944.5094828302
582,7,0,49261.5537744157
582,7,1,49261.5537744157
582,7,2,49261.5537744157
582,7,3,49261.5537744157
582,7,4,57439.0207715096
582,7,5,58102.9816862294
582,7,6,58102.9816862294
582,7,7,58102.9816862294
582,7,8,58102.9816862294
582,7,9,58102.9816862294
582,7,10,58102.9816862294
582,7,11,58102.9816862294
582,7,12,57625.8830731266
582,7,13,57625.8830731266
582,7,14,57625.8830731266
582,7,15,57625.8830731266
582,7,16,57625.8830731266
582,7,17,57625.8830731266
582,7,18,57625.8830731266
582,7,19,57625.8830731266
582,7,20,57625.8830731266
582,7,21,57625.8830731266
582,7,22,57625.8830731266
582,7,23,57625.8830731266
582,7,24,57625.8830731266
582,7,25,57625.8830731266
582,7,26,57625.8830731266
582,7,27,57625.8830731266
582,7,28,57625.8830731266
582,7,29,57625.8830731266
582,7,30,57625.8830731266
582,7,31,57625.8830731266
582,7,32,57625.8830731266
582,7,33,57625.8830731266
582,7,34,57625.8830731266
582,7,35,57625.8830731266
583,7,0,53202.1591995385
583,7,1,53202.1591995385
583,7,2,53202.1591995385
583,7,3,63639.7283677321
583,7,4,63639.7283677321
583,7,5,63639.7283677321
583,7,6,63639.7283677321
583,7,7,63639.7283677321
583,7,8,63639.7283677321
583,7,9,61582.0026216633
583,7,10,61582.0026216633
583,7,11,61582.0026216633
583,7,12,61582.0026216633
583,7,13,61582.0026216633
583,7,14,60801.9221095241
583,7,15,60801.9221095241
583,7,16,60801.9221095241
583,7,17,60801.9221095241
583,7,18,60801.9221095241
583,7,19,60801.9221095241
583,7,20,60801.9221095241
583,7,21,60801.9221095241
583,7,22,60801.9221095241
583,7,23,60801.9221095241
583,7,24,60801.9221095241
583,7,25,60801.9221095241
583,7,26,60801.9221095241
583,7,27,60801.9221095241
583,7,28,60801.9221095241
583,7,29,60801.9221095241
583,7,30,60801.9221095241
583,7,31,60801.9221095241
583,7,32,60801.9221095241
583,7,33,60801.9221095241
583,7,34,60801.9221095241
583,7,35,60801.9221095241
584,7,0,5847.51237763973
584,7,1,5223.86374482306
584,7,2,4268.89588061074
584,7,3,4268.89588061074
584,7,4,4268.89588061074
584,7,5,4268.89588061074
584,7,6,4268.89588061074
584,7,7,4268.89588061074
584,7,8,4268.89588061074
584,7,9,4268.89588061074
584,7,10,4268.89588061074
584,7,11,4268.89588061074
584,7,12,4268.89588061074
584,7,13,4268.89588061074
584,7,14,4268.89588061074
584,7,15,4268.89588061074
584,7,16,4268.89588061074
584,7,17,4268.89588061074
584,7,18,4268.89588061074
584,7,19,4268.89588061074
584,7,20,4268.89588061074
584,7,21,4268.89588061074
584,7,22,4268.89588061074
584,7,23,4268.89588061074
584,7,24,4268.89588061074
584,7,25,4268.89588061074
584,7,26,4268.89588061074
584,7,27,4268.89588061074
584,7,28,4268.89588061074
584,7,29,4268.89588061074
584,7,30,4268.89588061074
584,7,31,4268.89588061074
584,7,32,4268.89588061074
584,7,33,4268.89588061074
584,7,34,4268.89588061074
584,7,35,4268.89588061074
585,9,0,15181.0605972941
585,9,1,16463.1246272295
585,9,2,16463.1246272295
585,9,3,21897.7577731188
585,9,4,23134.1529596437
585,9,5,23134.1529596437
585,9,6,23134.1529596437
585,9,7,23134.1529596437
585,9,8,23134.1529596437
585,9,9,23134.1529596437
585,9,10,23134.1529596437
585,9,11,23134.1529596437
585,9,12,23134.1529596437
585,9,13,23134.1529596437
585,9,14,23134.1529596437
585,9,15,23134.1529596437
585,9,16,23134.1529596437
585,9,17,23134.1529596437
585,9,18,23134.1529596437
585,9,19,23134.1529596437
585,9,20,23134.1529596437
585,9,21,23134.1529596437
585,9,22,23134.1529596437
585,9,23,23134.1529596437
585,9,24,23134.1529596437
585,9,25,23134.1529596437
585,9,26,23134.1529596437
585,9,27,23134.1529596437
585,9,28,23134.1529596437
585,9,29,23134.1529596437
585,9,30,23134.1529596437
585,9,31,23134.1529596437
585,9,32,23134.1529596437
585,9,33,23134.1529596437
585,9,34,23134.1529596437
586,8,0,1372.37811485075
586,8,1,1079.76343759763
586,8,2,1079.76343759763
586,8,3,1079.76343759763
586,8,4,1079.76343759763
586,8,5,1079.76343759763
586,8,6,1079.76343759763
586,8,7,1079.76343759763
586,8,8,1079.76343759763
586,8,9,1079.76343759763
586,8,10,1079.76343759763
586,8,11,1079.76343759763
586,8,12,1079.76343759763
586,8,13,1079.76343759763
586,8,14,1079.76343759763
586,8,15,1079.76343759763
586,8,16,1079.76343759763
586,8,17,1079.76343759763
586,8,18,1079.76343759763
586,8,19,1079.76343759763
586,8,20,1079.76343759763
586,8,21,1079.76343759763
586,8,22,1079.76343759763
586,8,23,1079.76343759763
586,8,24,1079.76343759763
586,8,25,1079.76343759763
586,8,26,1079.76343759763
586,8,27,1079.76343759763
586,8,28,1079.76343759763
586,8,29,1079.76343759763
586,8,30,1079.76343759763
586,8,31,1079.76343759763
586,8,32,1079.76343759763
586,8,33,1079.76343759763
586,8,34,1079.76343759763
586,8,35,1079.76343759763
587,9,0,1733424.30842496
587,9,1,1733424.30842496
587,9,2,2064361.68139777
587,9,3,2064361.68139777
587,9,4,2228802.26764156
587,9,5,2228802.26764156
587,9,6,2073328.49999584
587,9,7,2073328.49999584
587,9,8,1938765.99652984
587,9,9,1602729.04889673
587,9,10,1602729.04889673
587,9,11,1602729.04889673
587,9,12,1602729.04889673
587,9,13,1602729.04889673
587,9,14,1602729.04889673
587,9,15,1602729.04889673
587,9,16,1602729.04889673
587,9,17,1602729.04889673
587,9,18,1602729.04889673
587,9,19,1602729.04889673
587,9,20,1602729.04889673
587,9,21,1602729.04889673
587,9,22,1602729.04889673
587,9,23,1602729.04889673
587,9,24,1602729.04889673
587,9,25,1602729.04889673
587,9,26,1602729.04889673
587,9,27,1602729.04889673
587,9,28,1602729.04889673
587,9,29,1602729.04889673
587,9,30,1602729.04889673
587,9,31,1602729.04889673
587,9,32,1602729.04889673
587,9,33,1602729.04889673
587,9,34,1602729.04889673
588,8,0,22446.9107350647
588,8,1,22446.9107350647
588,8,2,22446.9107350647
588,8,3,22446.9107350647
588,8,4,26008.0049844773
588,8,5,26008.0049844773
588,8,6,178681.295498917
588,8,7,178681.295498917
588,8,8,178681.295498917
588,8,9,178681.295498917
588,8,10,178681.295498917
588,8,11,178681.295498917
588,8,12,178681.295498917
588,8,13,172369.643318633
588,8,14,172369.643318633
588,8,15,172369.643318633
588,8,16,171550.429492704
588,8,17,171550.429492704
588,8,18,171550.429492704
588,8,19,171550.429492704
588,8,20,171550.429492704
588,8,21,171550.429492704
588,8,22,171550.429492704
588,8,23,171550.429492704
588,8,24,171550.429492704
588,8,25,171550.429492704
588,8,26,171550.429492704
588,8,27,171550.429492704
588,8,28,171550.429492704
588,8,29,171550.429492704
588,8,30,171550.429492704
588,8,31,171550.429492704
588,8,32,171550.429492704
588,8,33,171550.429492704
588,8,34,171550.429492704
588,8,35,171550.429492704
589,8,0,14254.3250576842
589,8,1,17222.7951812216
589,8,2,17222.7951812216
589,8,3,17222.7951812216
589,8,4,91532.7273957201
589,8,5,86385.5991479296
589,8,6,86385.5991479296
589,8,7,78073.3155156453
589,8,8,79069.8316596105
589,8,9,79069.8316596105
589,8,10,77138.1755093126
589,8,11,76629.1470841406
589,8,12,76629.1470841406
589,8,13,76629.1470841406
589,8,14,76629.1470841406
589,8,15,76629.1470841406
589,8,16,76629.1470841406
589,8,17,76629.1470841406
589,8,18,76629.1470841406
589,8,19,76629.1470841406
589,8,20,76629.1470841406
589,8,21,76629.1470841406
589,8,22,76629.1470841406
589,8,23,76629.1470841406
589,8,24,76629.1470841406
589,8,25,76629.1470841406
589,8,26,76629.1470841406
589,8,27,76629.1470841406
589,8,28,76629.1470841406
589,8,29,76629.1470841406
589,8,30,76629.1470841406
589,8,31,76629.1470841406
589,8,32,76629.1470841406
589,8,33,76629.1470841406
589,8,34,76629.1470841406
589,8,35,76629.1470841406
590,7,0,1168.88799341107
590,7,1,823.676427206157
590,7,2,823.676427206157
590,7,3,823.676427206157
590,7,4,823.676427206157
590,7,5,823.676427206157
590,7,6,823.676427206157
590,7,7,823.676427206157
590,7,8,823.676427206157
590,7,9,823.676427206157
590,7,10,823.676427206157
590,7,11,823.676427206157
590,7,12,823.676427206157
590,7,13,823.676427206157
590,7,14,823.676427206157
590,7,15,823.676427206157
590,7,16,823.676427206157
590,7,17,823.676427206157
590,7,18,823.676427206157
590,7,19,823.676427206157
590,7,20,823.676427206157
590,7,21,823.676427206157
590,7,22,823.676427206157
590,7,23,823.676427206157
590,7,24,823.676427206157
590,7,25,823.676427206157
590,7,26,823.676427206157
590,7,27,823.676427206157
590,7,28,823.676427206157
590,7,29,823.676427206157
590,7,30,823.676427206157
590,7,31,823.676427206157
590,7,32,823.676427206157
590,7,33,823.676427206157
590,7,34,823.676427206157
590,7,35,823.676427206157
591,8,0,58798.3734141483
591,8,1,58798.3734141483
591,8,2,58798.3734141483
591,8,3,58798.3734141483
591,8,4,58798.3734141483
591,8,5,58798.3734141483
591,8,6,58798.3734141483
591,8,7,58798.3734141483
591,8,8,58798.3734141483
591,8,9,50180.4182731744
591,8,10,49832.0639179163
591,8,11,49832.0639179163
591,8,12,49832.0639179163
591,8,13,49832.0639179163
591,8,14,49832.0639179163
591,8,15,49832.0639179163
591,8,16,49832.0639179163
591,8,17,49832.0639179163
591,8,18,49832.0639179163
591,8,19,49832.0639179163
591,8,20,49832.0639179163
591,8,21,49832.0639179163
591,8,22,49832.0639179163
591,8,23,49832.0639179163
591,8,24,49832.0639179163
591,8,25,49832.0639179163
591,8,26,49832.0639179163
591,8,27,49832.0639179163
591,8,28,49832.0639179163
591,8,29,49832.0639179163
591,8,30,49832.0639179163
591,8,31,49832.0639179163
591,8,32,49832.0639179163
591,8,33,49832.0639179163
591,8,34,49832.0639179163
591,8,35,49832.0639179163
592,8,0,27671.9849871959
592,8,1,27671.9849871959
592,8,2,27671.9849871959
592,8,3,28396.3295483588
592,8,4,28396.3295483588
592,8,5,28396.3295483588
592,8,6,28396.3295483588
592,8,7,28396.3295483588
592,8,8,28396.3295483588
592,8,9,28396.3295483588
592,8,10,30505.9362985474
592,8,11,31413.8935776064
592,8,12,31413.8935776064
592,8,13,31413.8935776064
592,8,14,31413.8935776064
592,8,15,103259.797808126
592,8,16,300265.475161331
592,8,17,300265.475161331
592,8,18,248029.164454081
592,8,19,248029.164454081
592,8,20,248029.164454081
592,8,21,248029.164454081
592,8,22,248029.164454081
592,8,23,244844.667443427
592,8,24,244844.667443427
592,8,25,244844.667443427
592,8,26,244844.667443427
592,8,27,244844.667443427
592,8,28,244844.667443427
592,8,29,244844.667443427
592,8,30,244844.667443427
592,8,31,244844.667443427
592,8,32,244844.667443427
592,8,33,244844.667443427
592,8,34,244844.667443427
592,8,35,244844.667443427
593,7,0,18198.6015202444
593,7,1,18198.6015202444
593,7,2,18198.6015202444
593,7,3,18198.6015202444
593,7,4,18198.6015202444
593,7,5,18198.6015202444
593,7,6,18198.6015202444
593,7,7,20784.977576707
593,7,8,272999.432646682
593,7,9,272999.432646682
593,7,10,272999.432646682
593,7,11,272999.432646682
593,7,12,249401.825644696
593,7,13,249401.825644696
593,7,14,249401.825644696
593,7,15,240083.755304667
593,7,16,240083.755304667
593,7,17,233719.624539303
593,7,18,232147.687900355
593,7,19,232147.687900355
593,7,20,232147.687900355
593,7,21,232147.687900355
593,7,22,232147.687900355
593,7,23,232147.687900355
593,7,24,232147.687900355
593,7,25,232147.687900355
593,7,26,232147.687900355
593,7,27,232147.687900355
593,7,28,232147.687900355
593,7,29,232147.687900355
593,7,30,232147.687900355
593,7,31,232147.687900355
593,7,32,232147.687900355
593,7,33,232147.687900355
593,7,34,232147.687900355
593,7,35,232147.687900355
594,8,0,28312.9568075533
594,8,1,28312.9568075533
594,8,2,28312.9568075533
594,8,3,31074.0807353846
594,8,4,31074.0807353846
594,8,5,31074.0807353846
594,8,6,31465.9810918608
594,8,7,160302.989927917
594,8,8,160302.989927917
594,8,9,160302.989927917
594,8,10,153169.519436
594,8,11,153169.519436
594,8,12,153169.519436
594,8,13,151218.241056319
594,8,14,151218.241056319
594,8,15,151218.241056319
594,8,16,151218.241056319
594,8,17,151218.241056319
594,8,18,151218.241056319
594,8,19,151218.241056319
594,8,20,151218.241056319
594,8,21,151218.241056319
594,8,22,151218.241056319
594,8,23,151218.241056319
594,8,24,151218.241056319
594,8,25,151218.241056319
594,8,26,151218.241056319
594,8,27,151218.241056319
594,8,28,151218.241056319
594,8,29,151218.241056319
594,8,30,151218.241056319
594,8,31,151218.241056319
594,8,32,151218.241056319
594,8,33,151218.241056319
594,8,34,151218.241056319
594,8,35,151218.241056319
595,8,0,83365.4352887783
595,8,1,83365.4352887783
595,8,2,83365.4352887783
595,8,3,83365.4352887783
595,8,4,83365.4352887783
595,8,5,83365.4352887783
595,8,6,83365.4352887783
595,8,7,83365.4352887783
595,8,8,83365.4352887783
595,8,9,82988.5401643174
595,8,10,82988.5401643174
595,8,11,82988.5401643174
595,8,12,82988.5401643174
595,8,13,71893.2528250112
595,8,14,71893.2528250112
595,8,15,71893.2528250112
595,8,16,71893.2528250112
595,8,17,538869.274253736
595,8,18,497169.559709676
595,8,19,497169.559709676
595,8,20,497169.559709676
595,8,21,497169.559709676
595,8,22,497169.559709676
595,8,23,497169.559709676
595,8,24,497169.559709676
595,8,25,487952.379722761
595,8,26,487952.379722761
595,8,27,487952.379722761
595,8,28,487952.379722761
595,8,29,487952.379722761
595,8,30,487952.379722761
595,8,31,487952.379722761
595,8,32,487952.379722761
595,8,33,487952.379722761
595,8,34,487952.379722761
595,8,35,487952.379722761
596,9,0,1112.41843576936
596,9,1,1112.41843576936
596,9,2,1112.41843576936
596,9,3,1112.41843576936
596,9,4,1112.41843576936
596,9,5,1112.41843576936
596,9,6,1112.41843576936
596,9,7,1112.41843576936
596,9,8,1112.41843576936
596,9,9,1112.41843576936
596,9,10,1112.41843576936
596,9,11,1112.41843576936
596,9,12,1112.41843576936
596,9,13,1112.41843576936
596,9,14,1112.41843576936
596,9,15,1112.41843576936
596,9,16,1112.41843576936
596,9,17,1112.41843576936
596,9,18,1112.41843576936
596,9,19,1112.41843576936
596,9,20,1112.41843576936
596,9,21,1112.41843576936
596,9,22,1112.41843576936
596,9,23,1112.41843576936
596,9,24,1112.41843576936
596,9,25,1112.41843576936
596,9,26,1112.41843576936
596,9,27,1112.41843576936
596,9,28,1112.41843576936
596,9,29,1112.41843576936
596,9,30,1112.41843576936
596,9,31,1112.41843576936
596,9,32,1112.41843576936
596,9,33,1112.41843576936
596,9,34,1112.41843576936
597,7,0,8955.88429183749
597,7,1,9107.11547580527
597,7,2,9107.11547580527
597,7,3,9107.11547580527
597,7,4,9107.11547580527
597,7,5,9107.11547580527
597,7,6,9107.11547580527
597,7,7,9107.11547580527
597,7,8,9107.11547580527
597,7,9,9107.11547580527
597,7,10,9107.11547580527
597,7,11,9107.11547580527
597,7,12,9107.11547580527
597,7,13,9107.11547580527
597,7,14,9107.11547580527
597,7,15,9107.11547580527
597,7,16,9107.11547580527
597,7,17,9107.11547580527
597,7,18,9107.11547580527
597,7,19,9107.11547580527
597,7,20,9107.11547580527
597,7,21,9107.11547580527
597,7,22,9107.11547580527
597,7,23,9107.11547580527
597,7,24,9107.11547580527
597,7,25,9107.11547580527
597,7,26,9107.11547580527
597,7,27,9107.11547580527
597,7,28,9107.11547580527
597,7,29,9107.11547580527
597,7,30,9107.11547580527
597,7,31,9107.11547580527
597,7,32,9107.11547580527
597,7,33,9107.11547580527
597,7,34,9107.11547580527
597,7,35,9107.11547580527
598,8,0,8979.09185402444
598,8,1,11414.2056361723
598,8,2,34565.1580218489
598,8,3,34565.1580218489
598,8,4,78182.9521747959
598,8,5,75064.4205389918
598,8,6,75064.4205389918
598,8,7,75064.4205389918
598,8,8,75064.4205389918
598,8,9,75064.4205389918
598,8,10,75064.4205389918
598,8,11,75064.4205389918
598,8,12,75064.4205389918
598,8,13,75064.4205389918
598,8,14,75064.4205389918
598,8,15,75064.4205389918
598,8,16,75064.4205389918
598,8,17,75064.4205389918
598,8,18,75064.4205389918
598,8,19,75064.4205389918
598,8,20,75064.4205389918
598,8,21,75064.4205389918
598,8,22,75064.4205389918
